city,tiff_file,mask_file
Xianyang,dataset/urban_patches/urban_LC81270362019225LGN00_Xianyang_3_patch.tiff,dataset/urban_masks/urban_LC81270362019225LGN00_Xianyang_3_mask.tiff
Weinan,dataset/urban_patches/urban_LC81270362019241LGN00_Weinan_1_patch.tiff,dataset/urban_masks/urban_LC81270362019241LGN00_Weinan_1_mask.tiff
Weinan,dataset/urban_patches/urban_LC81270362019241LGN00_Weinan_3_patch.tiff,dataset/urban_masks/urban_LC81270362019241LGN00_Weinan_3_mask.tiff
Xianyang,dataset/urban_patches/urban_LC81270362019241LGN00_Xianyang_2_patch.tiff,dataset/urban_masks/urban_LC81270362019241LGN00_Xianyang_2_mask.tiff
Xianyang,dataset/urban_patches/urban_LC81270362019273LGN00_Xianyang_3_patch.tiff,dataset/urban_masks/urban_LC81270362019273LGN00_Xianyang_3_mask.tiff
Dazhou,dataset/urban_patches/urban_LC81270382019225LGN00_Dazhou_3_patch.tiff,dataset/urban_masks/urban_LC81270382019225LGN00_Dazhou_3_mask.tiff
Guiyang,dataset/urban_patches/urban_LC81270412019225LGN00_Guiyang_2_patch.tiff,dataset/urban_masks/urban_LC81270412019225LGN00_Guiyang_2_mask.tiff
Guiyang,dataset/urban_patches/urban_LC81270412019225LGN00_Guiyang_3_patch.tiff,dataset/urban_masks/urban_LC81270412019225LGN00_Guiyang_3_mask.tiff
Zunyi,dataset/urban_patches/urban_LC81270412019225LGN00_Zunyi_0_patch.tiff,dataset/urban_masks/urban_LC81270412019225LGN00_Zunyi_0_mask.tiff
Zunyi,dataset/urban_patches/urban_LC81270412019225LGN00_Zunyi_1_patch.tiff,dataset/urban_masks/urban_LC81270412019225LGN00_Zunyi_1_mask.tiff
Guiyang,dataset/urban_patches/urban_LC81270412019257LGN00_Guiyang_2_patch.tiff,dataset/urban_masks/urban_LC81270412019257LGN00_Guiyang_2_mask.tiff
Guiyang,dataset/urban_patches/urban_LC81270422019225LGN00_Guiyang_2_patch.tiff,dataset/urban_masks/urban_LC81270422019225LGN00_Guiyang_2_mask.tiff
Guiyang,dataset/urban_patches/urban_LC81270422019273LGN00_Guiyang_0_patch.tiff,dataset/urban_masks/urban_LC81270422019273LGN00_Guiyang_0_mask.tiff
Hanoi,dataset/urban_patches/urban_LC81270452019225LGN00_Hanoi_0_patch.tiff,dataset/urban_masks/urban_LC81270452019225LGN00_Hanoi_0_mask.tiff
Hanoi,dataset/urban_patches/urban_LC81270452019241LGN00_Hanoi_0_patch.tiff,dataset/urban_masks/urban_LC81270452019241LGN00_Hanoi_0_mask.tiff
Hanoi,dataset/urban_patches/urban_LC81270452019241LGN00_Hanoi_1_patch.tiff,dataset/urban_masks/urban_LC81270452019241LGN00_Hanoi_1_mask.tiff
Hanoi,dataset/urban_patches/urban_LC81270452019241LGN00_Hanoi_3_patch.tiff,dataset/urban_masks/urban_LC81270452019241LGN00_Hanoi_3_mask.tiff
Hanoi,dataset/urban_patches/urban_LC81270452019257LGN00_Hanoi_0_patch.tiff,dataset/urban_masks/urban_LC81270452019257LGN00_Hanoi_0_mask.tiff
Hanoi,dataset/urban_patches/urban_LC81270452019257LGN00_Hanoi_2_patch.tiff,dataset/urban_masks/urban_LC81270452019257LGN00_Hanoi_2_mask.tiff
Hanoi,dataset/urban_patches/urban_LC81270452019273LGN00_Hanoi_3_patch.tiff,dataset/urban_masks/urban_LC81270452019273LGN00_Hanoi_3_mask.tiff
Kuala Lumpur,dataset/urban_patches/urban_LC81270582019225LGN00_Kuala Lumpur_0_patch.tiff,dataset/urban_masks/urban_LC81270582019225LGN00_Kuala Lumpur_0_mask.tiff
Kuala Lumpur,dataset/urban_patches/urban_LC81270582019225LGN00_Kuala Lumpur_1_patch.tiff,dataset/urban_masks/urban_LC81270582019225LGN00_Kuala Lumpur_1_mask.tiff
Baotou,dataset/urban_patches/urban_LC81280322019264LGN00_Baotou_0_patch.tiff,dataset/urban_masks/urban_LC81280322019264LGN00_Baotou_0_mask.tiff
Hanzhong,dataset/urban_patches/urban_LC81280372019216LGN00_Hanzhong_3_patch.tiff,dataset/urban_masks/urban_LC81280372019216LGN00_Hanzhong_3_mask.tiff
Chongqing,dataset/urban_patches/urban_LC81280392019232LGN00_Chongqing_0_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Chongqing_0_mask.tiff
Chongqing,dataset/urban_patches/urban_LC81280392019232LGN00_Chongqing_1_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Chongqing_1_mask.tiff
Chongqing,dataset/urban_patches/urban_LC81280392019232LGN00_Chongqing_2_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Chongqing_2_mask.tiff
Gaoping,dataset/urban_patches/urban_LC81280392019232LGN00_Gaoping_0_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Gaoping_0_mask.tiff
Gaoping,dataset/urban_patches/urban_LC81280392019232LGN00_Gaoping_1_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Gaoping_1_mask.tiff
Gaoping,dataset/urban_patches/urban_LC81280392019232LGN00_Gaoping_3_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Gaoping_3_mask.tiff
Guang’an,dataset/urban_patches/urban_LC81280392019232LGN00_Guang’an_1_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Guang’an_1_mask.tiff
Guang’an,dataset/urban_patches/urban_LC81280392019232LGN00_Guang’an_2_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Guang’an_2_mask.tiff
Guang’an,dataset/urban_patches/urban_LC81280392019232LGN00_Guang’an_3_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Guang’an_3_mask.tiff
Nanchong,dataset/urban_patches/urban_LC81280392019232LGN00_Nanchong_3_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Nanchong_3_mask.tiff
Suining,dataset/urban_patches/urban_LC81280392019232LGN00_Suining_1_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Suining_1_mask.tiff
Suining,dataset/urban_patches/urban_LC81280392019232LGN00_Suining_2_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Suining_2_mask.tiff
Suining,dataset/urban_patches/urban_LC81280392019232LGN00_Suining_3_patch.tiff,dataset/urban_masks/urban_LC81280392019232LGN00_Suining_3_mask.tiff
Neijiang,dataset/urban_patches/urban_LC81280402019232LGN00_Neijiang_1_patch.tiff,dataset/urban_masks/urban_LC81280402019232LGN00_Neijiang_1_mask.tiff
Qincheng,dataset/urban_patches/urban_LC81290362019239LGN00_Qincheng_1_patch.tiff,dataset/urban_masks/urban_LC81290362019239LGN00_Qincheng_1_mask.tiff
Deyang,dataset/urban_patches/urban_LC81290382019223LGN00_Deyang_0_patch.tiff,dataset/urban_masks/urban_LC81290382019223LGN00_Deyang_0_mask.tiff
Guangyuan,dataset/urban_patches/urban_LC81290382019223LGN00_Guangyuan_0_patch.tiff,dataset/urban_masks/urban_LC81290382019223LGN00_Guangyuan_0_mask.tiff
Guangyuan,dataset/urban_patches/urban_LC81290382019223LGN00_Guangyuan_2_patch.tiff,dataset/urban_masks/urban_LC81290382019223LGN00_Guangyuan_2_mask.tiff
Guangyuan,dataset/urban_patches/urban_LC81290382019223LGN00_Guangyuan_3_patch.tiff,dataset/urban_masks/urban_LC81290382019223LGN00_Guangyuan_3_mask.tiff
Mianyang,dataset/urban_patches/urban_LC81290382019223LGN00_Mianyang_0_patch.tiff,dataset/urban_masks/urban_LC81290382019223LGN00_Mianyang_0_mask.tiff
Mianyang,dataset/urban_patches/urban_LC81290382019223LGN00_Mianyang_2_patch.tiff,dataset/urban_masks/urban_LC81290382019223LGN00_Mianyang_2_mask.tiff
Mianyang,dataset/urban_patches/urban_LC81290382019223LGN00_Mianyang_3_patch.tiff,dataset/urban_masks/urban_LC81290382019223LGN00_Mianyang_3_mask.tiff
Deyang,dataset/urban_patches/urban_LC81290392019223LGN00_Deyang_1_patch.tiff,dataset/urban_masks/urban_LC81290392019223LGN00_Deyang_1_mask.tiff
Neijiang,dataset/urban_patches/urban_LC81290392019223LGN00_Neijiang_1_patch.tiff,dataset/urban_masks/urban_LC81290392019223LGN00_Neijiang_1_mask.tiff
Neijiang,dataset/urban_patches/urban_LC81290392019223LGN00_Neijiang_2_patch.tiff,dataset/urban_masks/urban_LC81290392019223LGN00_Neijiang_2_mask.tiff
Suining,dataset/urban_patches/urban_LC81290392019223LGN00_Suining_1_patch.tiff,dataset/urban_masks/urban_LC81290392019223LGN00_Suining_1_mask.tiff
Yanjiang,dataset/urban_patches/urban_LC81290392019223LGN00_Yanjiang_0_patch.tiff,dataset/urban_masks/urban_LC81290392019223LGN00_Yanjiang_0_mask.tiff
Yanjiang,dataset/urban_patches/urban_LC81290392019223LGN00_Yanjiang_2_patch.tiff,dataset/urban_masks/urban_LC81290392019223LGN00_Yanjiang_2_mask.tiff
Yanjiang,dataset/urban_patches/urban_LC81290392019223LGN00_Yanjiang_3_patch.tiff,dataset/urban_masks/urban_LC81290392019223LGN00_Yanjiang_3_mask.tiff
Neijiang,dataset/urban_patches/urban_LC81290402019223LGN00_Neijiang_3_patch.tiff,dataset/urban_masks/urban_LC81290402019223LGN00_Neijiang_3_mask.tiff
Yibin,dataset/urban_patches/urban_LC81290402019239LGN00_Yibin_0_patch.tiff,dataset/urban_masks/urban_LC81290402019239LGN00_Yibin_0_mask.tiff
Yibin,dataset/urban_patches/urban_LC81290402019239LGN00_Yibin_1_patch.tiff,dataset/urban_masks/urban_LC81290402019239LGN00_Yibin_1_mask.tiff
Zigong,dataset/urban_patches/urban_LC81290402019239LGN00_Zigong_2_patch.tiff,dataset/urban_masks/urban_LC81290402019239LGN00_Zigong_2_mask.tiff
Leshan,dataset/urban_patches/urban_LC81290402019255LGN00_Leshan_1_patch.tiff,dataset/urban_masks/urban_LC81290402019255LGN00_Leshan_1_mask.tiff
Leshan,dataset/urban_patches/urban_LC81290402019271LGN00_Leshan_2_patch.tiff,dataset/urban_masks/urban_LC81290402019271LGN00_Leshan_2_mask.tiff
Qujing,dataset/urban_patches/urban_LC81290422019223LGN00_Qujing_0_patch.tiff,dataset/urban_masks/urban_LC81290422019223LGN00_Qujing_0_mask.tiff
Kunming,dataset/urban_patches/urban_LC81290432019223LGN00_Kunming_0_patch.tiff,dataset/urban_masks/urban_LC81290432019223LGN00_Kunming_0_mask.tiff
Kunming,dataset/urban_patches/urban_LC81290432019223LGN00_Kunming_1_patch.tiff,dataset/urban_masks/urban_LC81290432019223LGN00_Kunming_1_mask.tiff
Yuxi,dataset/urban_patches/urban_LC81290432019223LGN00_Yuxi_0_patch.tiff,dataset/urban_masks/urban_LC81290432019223LGN00_Yuxi_0_mask.tiff
Yuxi,dataset/urban_patches/urban_LC81290432019223LGN00_Yuxi_2_patch.tiff,dataset/urban_masks/urban_LC81290432019223LGN00_Yuxi_2_mask.tiff
Lanzhou,dataset/urban_patches/urban_LC81300352019230LGN00_Lanzhou_3_patch.tiff,dataset/urban_masks/urban_LC81300352019230LGN00_Lanzhou_3_mask.tiff
Wuwei,dataset/urban_patches/urban_LC81310342019221LGN00_Wuwei_3_patch.tiff,dataset/urban_masks/urban_LC81310342019221LGN00_Wuwei_3_mask.tiff
Lanzhou,dataset/urban_patches/urban_LC81310352019221LGN00_Lanzhou_1_patch.tiff,dataset/urban_masks/urban_LC81310352019221LGN00_Lanzhou_1_mask.tiff
Lanzhou,dataset/urban_patches/urban_LC81310352019221LGN00_Lanzhou_2_patch.tiff,dataset/urban_masks/urban_LC81310352019221LGN00_Lanzhou_2_mask.tiff
Lanzhou,dataset/urban_patches/urban_LC81310352019269LGN00_Lanzhou_3_patch.tiff,dataset/urban_masks/urban_LC81310352019269LGN00_Lanzhou_3_mask.tiff
Baoshan,dataset/urban_patches/urban_LC81320432019244LGN00_Baoshan_3_patch.tiff,dataset/urban_masks/urban_LC81320432019244LGN00_Baoshan_3_mask.tiff
Gāzipura,dataset/urban_patches/urban_LC81370442019231LGN00_Gāzipura_1_patch.tiff,dataset/urban_masks/urban_LC81370442019231LGN00_Gāzipura_1_mask.tiff
Tijuana,dataset/urban_patches/urban_LC81382072019254LGN00_Tijuana_2_patch.tiff,dataset/urban_masks/urban_LC81382072019254LGN00_Tijuana_2_mask.tiff
San Diego,dataset/urban_patches/urban_LC81392072019261LGN00_San Diego_0_patch.tiff,dataset/urban_masks/urban_LC81392072019261LGN00_San Diego_0_mask.tiff
San Diego,dataset/urban_patches/urban_LC81392072019261LGN00_San Diego_2_patch.tiff,dataset/urban_masks/urban_LC81392072019261LGN00_San Diego_2_mask.tiff
Riverside,dataset/urban_patches/urban_LC81392082019229LGN00_Riverside_1_patch.tiff,dataset/urban_masks/urban_LC81392082019229LGN00_Riverside_1_mask.tiff
Colombo,dataset/urban_patches/urban_LC81410552019243LGN00_Colombo_0_patch.tiff,dataset/urban_masks/urban_LC81410552019243LGN00_Colombo_0_mask.tiff
Bangalore,dataset/urban_patches/urban_LC81440512019264LGN00_Bangalore_0_patch.tiff,dataset/urban_masks/urban_LC81440512019264LGN00_Bangalore_0_mask.tiff
Delhi,dataset/urban_patches/urban_LC81460402019214LGN00_Delhi_1_patch.tiff,dataset/urban_masks/urban_LC81460402019214LGN00_Delhi_1_mask.tiff
Almaty,dataset/urban_patches/urban_LC81490302019219LGN00_Almaty_0_patch.tiff,dataset/urban_masks/urban_LC81490302019219LGN00_Almaty_0_mask.tiff
Almaty,dataset/urban_patches/urban_LC81490302019219LGN00_Almaty_1_patch.tiff,dataset/urban_masks/urban_LC81490302019219LGN00_Almaty_1_mask.tiff
Almaty,dataset/urban_patches/urban_LC81490302019219LGN00_Almaty_3_patch.tiff,dataset/urban_masks/urban_LC81490302019219LGN00_Almaty_3_mask.tiff
Faisalabad,dataset/urban_patches/urban_LC81490382019267LGN00_Faisalabad_0_patch.tiff,dataset/urban_masks/urban_LC81490382019267LGN00_Faisalabad_0_mask.tiff
Lahore,dataset/urban_patches/urban_LC81490382019267LGN00_Lahore_0_patch.tiff,dataset/urban_masks/urban_LC81490382019267LGN00_Lahore_0_mask.tiff
Lahore,dataset/urban_patches/urban_LC81490382019267LGN00_Lahore_1_patch.tiff,dataset/urban_masks/urban_LC81490382019267LGN00_Lahore_1_mask.tiff
Lahore,dataset/urban_patches/urban_LC81490382019267LGN00_Lahore_2_patch.tiff,dataset/urban_masks/urban_LC81490382019267LGN00_Lahore_2_mask.tiff
Lahore,dataset/urban_patches/urban_LC81490382019267LGN00_Lahore_3_patch.tiff,dataset/urban_masks/urban_LC81490382019267LGN00_Lahore_3_mask.tiff
Ahmedabad,dataset/urban_patches/urban_LC81490442019235LGN00_Ahmedabad_3_patch.tiff,dataset/urban_masks/urban_LC81490442019235LGN00_Ahmedabad_3_mask.tiff
Almaty,dataset/urban_patches/urban_LC81500302019226LGN00_Almaty_3_patch.tiff,dataset/urban_masks/urban_LC81500302019226LGN00_Almaty_3_mask.tiff
Almaty,dataset/urban_patches/urban_LC81500302019242LGN00_Almaty_2_patch.tiff,dataset/urban_masks/urban_LC81500302019242LGN00_Almaty_2_mask.tiff
Kabul,dataset/urban_patches/urban_LC81530362019215LGN00_Kabul_0_patch.tiff,dataset/urban_masks/urban_LC81530362019215LGN00_Kabul_0_mask.tiff
Kabul,dataset/urban_patches/urban_LC81530362019231LGN00_Kabul_0_patch.tiff,dataset/urban_masks/urban_LC81530362019231LGN00_Kabul_0_mask.tiff
Tashkent,dataset/urban_patches/urban_LC81540312019238LGN00_Tashkent_0_patch.tiff,dataset/urban_masks/urban_LC81540312019238LGN00_Tashkent_0_mask.tiff
Tashkent,dataset/urban_patches/urban_LC81540312019254LGN00_Tashkent_1_patch.tiff,dataset/urban_masks/urban_LC81540312019254LGN00_Tashkent_1_mask.tiff
Tashkent,dataset/urban_patches/urban_LC81540312019254LGN00_Tashkent_3_patch.tiff,dataset/urban_masks/urban_LC81540312019254LGN00_Tashkent_3_mask.tiff
Antananarivo,dataset/urban_patches/urban_LC81590732019273LGN00_Antananarivo_0_patch.tiff,dataset/urban_masks/urban_LC81590732019273LGN00_Antananarivo_0_mask.tiff
Eşfahān,dataset/urban_patches/urban_LC81640372019228LGN00_Eşfahān_1_patch.tiff,dataset/urban_masks/urban_LC81640372019228LGN00_Eşfahān_1_mask.tiff
Karaj,dataset/urban_patches/urban_LC81650352019219LGN00_Karaj_0_patch.tiff,dataset/urban_masks/urban_LC81650352019219LGN00_Karaj_0_mask.tiff
Karaj,dataset/urban_patches/urban_LC81650352019219LGN00_Karaj_2_patch.tiff,dataset/urban_masks/urban_LC81650352019219LGN00_Karaj_2_mask.tiff
Karaj,dataset/urban_patches/urban_LC81650352019219LGN00_Karaj_3_patch.tiff,dataset/urban_masks/urban_LC81650352019219LGN00_Karaj_3_mask.tiff
Karaj,dataset/urban_patches/urban_LC81650352019251LGN00_Karaj_2_patch.tiff,dataset/urban_masks/urban_LC81650352019251LGN00_Karaj_2_mask.tiff
Dar es Salaam,dataset/urban_patches/urban_LC81660652019242LGN00_Dar es Salaam_2_patch.tiff,dataset/urban_masks/urban_LC81660652019242LGN00_Dar es Salaam_2_mask.tiff
Dar es Salaam,dataset/urban_patches/urban_LC81660652019258LGN00_Dar es Salaam_3_patch.tiff,dataset/urban_masks/urban_LC81660652019258LGN00_Dar es Salaam_3_mask.tiff
Blantyre,dataset/urban_patches/urban_LC81670712019233LGN00_Blantyre_1_patch.tiff,dataset/urban_masks/urban_LC81670712019233LGN00_Blantyre_1_mask.tiff
Blantyre,dataset/urban_patches/urban_LC81670712019233LGN00_Blantyre_2_patch.tiff,dataset/urban_masks/urban_LC81670712019233LGN00_Blantyre_2_mask.tiff
Blantyre,dataset/urban_patches/urban_LC81670712019233LGN00_Blantyre_3_patch.tiff,dataset/urban_masks/urban_LC81670712019233LGN00_Blantyre_3_mask.tiff
Blantyre,dataset/urban_patches/urban_LC81670712019265LGN00_Blantyre_1_patch.tiff,dataset/urban_masks/urban_LC81670712019265LGN00_Blantyre_1_mask.tiff
Blantyre,dataset/urban_patches/urban_LC81670712019265LGN00_Blantyre_2_patch.tiff,dataset/urban_masks/urban_LC81670712019265LGN00_Blantyre_2_mask.tiff
Harare,dataset/urban_patches/urban_LC81700722019238LGN00_Harare_0_patch.tiff,dataset/urban_masks/urban_LC81700722019238LGN00_Harare_0_mask.tiff
Harare,dataset/urban_patches/urban_LC81700722019238LGN00_Harare_2_patch.tiff,dataset/urban_masks/urban_LC81700722019238LGN00_Harare_2_mask.tiff
Harare,dataset/urban_patches/urban_LC81700722019238LGN00_Harare_3_patch.tiff,dataset/urban_masks/urban_LC81700722019238LGN00_Harare_3_mask.tiff
Harare,dataset/urban_patches/urban_LC81700722019270LGN00_Harare_2_patch.tiff,dataset/urban_masks/urban_LC81700722019270LGN00_Harare_2_mask.tiff
Johannesburg,dataset/urban_patches/urban_LC81700782019238LGN00_Johannesburg_1_patch.tiff,dataset/urban_masks/urban_LC81700782019238LGN00_Johannesburg_1_mask.tiff
Johannesburg,dataset/urban_patches/urban_LC81700782019254LGN00_Johannesburg_1_patch.tiff,dataset/urban_masks/urban_LC81700782019254LGN00_Johannesburg_1_mask.tiff
Johannesburg,dataset/urban_patches/urban_LC81700782019254LGN00_Johannesburg_2_patch.tiff,dataset/urban_masks/urban_LC81700782019254LGN00_Johannesburg_2_mask.tiff
Johannesburg,dataset/urban_patches/urban_LC81700782019270LGN00_Johannesburg_1_patch.tiff,dataset/urban_masks/urban_LC81700782019270LGN00_Johannesburg_1_mask.tiff
Johannesburg,dataset/urban_patches/urban_LC81700782019270LGN00_Johannesburg_2_patch.tiff,dataset/urban_masks/urban_LC81700782019270LGN00_Johannesburg_2_mask.tiff
Johannesburg,dataset/urban_patches/urban_LC81700782019270LGN00_Johannesburg_3_patch.tiff,dataset/urban_masks/urban_LC81700782019270LGN00_Johannesburg_3_mask.tiff
Diyarbakır,dataset/urban_patches/urban_LC81720342019236LGN00_Diyarbakır_0_patch.tiff,dataset/urban_masks/urban_LC81720342019236LGN00_Diyarbakır_0_mask.tiff
Diyarbakır,dataset/urban_patches/urban_LC81720342019236LGN00_Diyarbakır_3_patch.tiff,dataset/urban_masks/urban_LC81720342019236LGN00_Diyarbakır_3_mask.tiff
Diyarbakır,dataset/urban_patches/urban_LC81720342019252LGN00_Diyarbakır_0_patch.tiff,dataset/urban_masks/urban_LC81720342019252LGN00_Diyarbakır_0_mask.tiff
Diyarbakır,dataset/urban_patches/urban_LC81720342019252LGN00_Diyarbakır_1_patch.tiff,dataset/urban_masks/urban_LC81720342019252LGN00_Diyarbakır_1_mask.tiff
Lusaka,dataset/urban_patches/urban_LC81720712019220LGN00_Lusaka_0_patch.tiff,dataset/urban_masks/urban_LC81720712019220LGN00_Lusaka_0_mask.tiff
Lusaka,dataset/urban_patches/urban_LC81720712019220LGN00_Lusaka_1_patch.tiff,dataset/urban_masks/urban_LC81720712019220LGN00_Lusaka_1_mask.tiff
Lusaka,dataset/urban_patches/urban_LC81720712019220LGN00_Lusaka_2_patch.tiff,dataset/urban_masks/urban_LC81720712019220LGN00_Lusaka_2_mask.tiff
Lusaka,dataset/urban_patches/urban_LC81720712019252LGN00_Lusaka_0_patch.tiff,dataset/urban_masks/urban_LC81720712019252LGN00_Lusaka_0_mask.tiff
Lusaka,dataset/urban_patches/urban_LC81720712019252LGN00_Lusaka_2_patch.tiff,dataset/urban_masks/urban_LC81720712019252LGN00_Lusaka_2_mask.tiff
Lusaka,dataset/urban_patches/urban_LC81720712019268LGN00_Lusaka_1_patch.tiff,dataset/urban_masks/urban_LC81720712019268LGN00_Lusaka_1_mask.tiff
Lusaka,dataset/urban_patches/urban_LC81720712019268LGN00_Lusaka_2_patch.tiff,dataset/urban_masks/urban_LC81720712019268LGN00_Lusaka_2_mask.tiff
Lusaka,dataset/urban_patches/urban_LC81720712019268LGN00_Lusaka_3_patch.tiff,dataset/urban_masks/urban_LC81720712019268LGN00_Lusaka_3_mask.tiff
Aleppo,dataset/urban_patches/urban_LC81730352019227LGN00_Aleppo_2_patch.tiff,dataset/urban_masks/urban_LC81730352019227LGN00_Aleppo_2_mask.tiff
Aleppo,dataset/urban_patches/urban_LC81730352019243LGN00_Aleppo_2_patch.tiff,dataset/urban_masks/urban_LC81730352019243LGN00_Aleppo_2_mask.tiff
Aleppo,dataset/urban_patches/urban_LC81730352019259LGN00_Aleppo_1_patch.tiff,dataset/urban_masks/urban_LC81730352019259LGN00_Aleppo_1_mask.tiff
Lubumbashi,dataset/urban_patches/urban_LC81730682019227LGN00_Lubumbashi_0_patch.tiff,dataset/urban_masks/urban_LC81730682019227LGN00_Lubumbashi_0_mask.tiff
Lubumbashi,dataset/urban_patches/urban_LC81730682019227LGN00_Lubumbashi_2_patch.tiff,dataset/urban_masks/urban_LC81730682019227LGN00_Lubumbashi_2_mask.tiff
Lubumbashi,dataset/urban_patches/urban_LC81730682019227LGN00_Lubumbashi_3_patch.tiff,dataset/urban_masks/urban_LC81730682019227LGN00_Lubumbashi_3_mask.tiff
Lubumbashi,dataset/urban_patches/urban_LC81730682019243LGN00_Lubumbashi_0_patch.tiff,dataset/urban_masks/urban_LC81730682019243LGN00_Lubumbashi_0_mask.tiff
Lubumbashi,dataset/urban_patches/urban_LC81730682019243LGN00_Lubumbashi_3_patch.tiff,dataset/urban_masks/urban_LC81730682019243LGN00_Lubumbashi_3_mask.tiff
Lubumbashi,dataset/urban_patches/urban_LC81730682019259LGN00_Lubumbashi_2_patch.tiff,dataset/urban_masks/urban_LC81730682019259LGN00_Lubumbashi_2_mask.tiff
Aleppo,dataset/urban_patches/urban_LC81740352019218LGN00_Aleppo_2_patch.tiff,dataset/urban_masks/urban_LC81740352019218LGN00_Aleppo_2_mask.tiff
Damascus,dataset/urban_patches/urban_LC81740372019218LGN00_Damascus_1_patch.tiff,dataset/urban_masks/urban_LC81740372019218LGN00_Damascus_1_mask.tiff
Mbuji-Mayi,dataset/urban_patches/urban_LC81760642019232LGN00_Mbuji-Mayi_0_patch.tiff,dataset/urban_masks/urban_LC81760642019232LGN00_Mbuji-Mayi_0_mask.tiff
Mbuji-Mayi,dataset/urban_patches/urban_LC81760642019232LGN00_Mbuji-Mayi_1_patch.tiff,dataset/urban_masks/urban_LC81760642019232LGN00_Mbuji-Mayi_1_mask.tiff
Giza,dataset/urban_patches/urban_LC81770392019223LGN00_Giza_0_patch.tiff,dataset/urban_masks/urban_LC81770392019223LGN00_Giza_0_mask.tiff
Cairo,dataset/urban_patches/urban_LC81770392019255LGN00_Cairo_2_patch.tiff,dataset/urban_masks/urban_LC81770392019255LGN00_Cairo_2_mask.tiff
Giza,dataset/urban_patches/urban_LC81770392019255LGN00_Giza_0_patch.tiff,dataset/urban_masks/urban_LC81770392019255LGN00_Giza_0_mask.tiff
Giza,dataset/urban_patches/urban_LC81770392019255LGN00_Giza_2_patch.tiff,dataset/urban_masks/urban_LC81770392019255LGN00_Giza_2_mask.tiff
Giza,dataset/urban_patches/urban_LC81770392019271LGN00_Giza_2_patch.tiff,dataset/urban_masks/urban_LC81770392019271LGN00_Giza_2_mask.tiff
Giza,dataset/urban_patches/urban_LC81770392019271LGN00_Giza_3_patch.tiff,dataset/urban_masks/urban_LC81770392019271LGN00_Giza_3_mask.tiff
Moscow,dataset/urban_patches/urban_LC81780212019246LGN01_Moscow_3_patch.tiff,dataset/urban_masks/urban_LC81780212019246LGN01_Moscow_3_mask.tiff
Moscow,dataset/urban_patches/urban_LC81780212019262LGN00_Moscow_2_patch.tiff,dataset/urban_masks/urban_LC81780212019262LGN00_Moscow_2_mask.tiff
Moscow,dataset/urban_patches/urban_LC81790212019237LGN00_Moscow_2_patch.tiff,dataset/urban_masks/urban_LC81790212019237LGN00_Moscow_2_mask.tiff
Moscow,dataset/urban_patches/urban_LC81790212019237LGN00_Moscow_3_patch.tiff,dataset/urban_masks/urban_LC81790212019237LGN00_Moscow_3_mask.tiff
Moscow,dataset/urban_patches/urban_LC81790212019253LGN00_Moscow_0_patch.tiff,dataset/urban_masks/urban_LC81790212019253LGN00_Moscow_0_mask.tiff
Moscow,dataset/urban_patches/urban_LC81790212019269LGN00_Moscow_0_patch.tiff,dataset/urban_masks/urban_LC81790212019269LGN00_Moscow_0_mask.tiff
Moscow,dataset/urban_patches/urban_LC81790212019269LGN00_Moscow_3_patch.tiff,dataset/urban_masks/urban_LC81790212019269LGN00_Moscow_3_mask.tiff
Istanbul,dataset/urban_patches/urban_LC81800312019260LGN00_Istanbul_0_patch.tiff,dataset/urban_masks/urban_LC81800312019260LGN00_Istanbul_0_mask.tiff
Istanbul,dataset/urban_patches/urban_LC81800312019260LGN00_Istanbul_2_patch.tiff,dataset/urban_masks/urban_LC81800312019260LGN00_Istanbul_2_mask.tiff
İzmir,dataset/urban_patches/urban_LC81810332019219LGN00_İzmir_2_patch.tiff,dataset/urban_masks/urban_LC81810332019219LGN00_İzmir_2_mask.tiff
Kyiv,dataset/urban_patches/urban_LC81820252019258LGN00_Kyiv_2_patch.tiff,dataset/urban_masks/urban_LC81820252019258LGN00_Kyiv_2_mask.tiff
Bucharest,dataset/urban_patches/urban_LC81820292019258LGN00_Bucharest_0_patch.tiff,dataset/urban_masks/urban_LC81820292019258LGN00_Bucharest_0_mask.tiff
Brazzaville,dataset/urban_patches/urban_LC81820632019226LGN00_Brazzaville_3_patch.tiff,dataset/urban_masks/urban_LC81820632019226LGN00_Brazzaville_3_mask.tiff
Bucharest,dataset/urban_patches/urban_LC81830292019233LGN00_Bucharest_2_patch.tiff,dataset/urban_masks/urban_LC81830292019233LGN00_Bucharest_2_mask.tiff
